Queue length,Speed,Phase,Step,Action,Reward,Total Queue Length
0.45,1.476936,0.6666667,0.2802803,2,-0.45,17
0.45,1.4453657,0.6666667,0.2812813,2,-0.45,18
0.425,1.4619914,0.0,0.2822823,0,-0.425,18
0.35,1.3217071,1.0,0.2832833,3,-0.35,17
0.35,1.4226475,0.0,0.2842843,0,-0.35,14
0.3,1.640042,1.0,0.2852853,3,-0.3,14
0.3,1.7446908,0.0,0.2862863,0,-0.3,12
0.375,1.8348125,1.0,0.2872873,3,-0.375,12
0.35,1.4768331,0.0,0.2882883,0,-0.35,15
0.4,1.5688413,1.0,0.2892893,3,-0.4,14
0.375,1.2186433,0.0,0.2902903,0,-0.375,16
0.4,1.4013863,1.0,0.2912913,3,-0.4,15
0.375,1.4493309,0.0,0.2922923,0,-0.375,16
0.325,1.298026,1.0,0.2932933,3,-0.325,15
0.35,1.7120137,0.0,0.2942943,0,-0.35,13
0.325,1.8727932,1.0,0.2952953,3,-0.325,14
0.325,2.200192,0.0,0.2962963,0,-0.325,13
0.375,1.7145047,1.0,0.2972973,3,-0.375,13
0.35,1.3536865,0.0,0.2982983,0,-0.35,15
0.375,1.4554998,1.0,0.2992993,3,-0.375,14
0.325,1.7313416,0.0,0.3003003,0,-0.325,15
0.425,1.1503079,1.0,0.3013013,3,-0.425,13
0.325,1.5769733,0.0,0.3023023,0,-0.325,17
0.325,1.4930749,1.0,0.3033033,3,-0.325,13
0.35,1.8109449,0.0,0.3043043,0,-0.35,13
0.375,1.9240783,1.0,0.3053053,3,-0.375,14
0.325,2.1992273,0.0,0.3063063,0,-0.325,15
0.375,2.0880651,1.0,0.3073073,3,-0.375,13
0.375,2.3905342,0.0,0.3083083,0,-0.375,15
0.375,2.2723193,1.0,0.3093093,3,-0.375,15
0.375,1.719535,0.0,0.3103103,0,-0.375,15
0.375,1.8493122,1.0,0.3113113,3,-0.375,15
0.375,1.7917564,0.0,0.3123123,0,-0.375,15
0.4,1.4163513,1.0,0.3133133,3,-0.4,15
0.4,1.4855924,0.0,0.3143143,0,-0.4,16
0.35,1.4668411,0.6666667,0.3153153,2,-0.35,16
0.35,1.6359706,0.0,0.3163163,0,-0.35,14
0.35,1.8057462,1.0,0.3173173,3,-0.35,14
0.35,1.3871964,0.0,0.3183183,0,-0.35,14
0.35,1.4290859,1.0,0.3193193,3,-0.35,14
0.375,0.7693677,0.0,0.3203203,0,-0.375,14
0.375,0.9628399,1.0,0.3213213,3,-0.375,15
0.375,1.1527085,0.0,0.3223223,0,-0.375,15
0.375,1.3513168,1.0,0.3233233,3,-0.375,15
0.375,1.5052943,0.0,0.3243243,0,-0.375,15
0.375,1.6797876,1.0,0.32532534,3,-0.375,15
0.35,0.5254989,0.6666667,0.32632634,2,-0.35,15
0.35,0.6899213,0.6666667,0.32732734,2,-0.35,14
0.35,0.8357083,0.6666667,0.32832834,2,-0.35,14
0.35,0.96851337,0.6666667,0.32932934,2,-0.35,14
0.35,1.1228857,0.6666667,0.33033034,2,-0.35,14
0.45,0.36583227,0.6666667,0.33133134,2,-0.45,14
0.35,0.68040705,0.6666667,0.33233234,2,-0.35,18
0.375,0.7178062,0.6666667,0.33333334,2,-0.375,14
0.4,0.9183024,0.6666667,0.33433434,2,-0.4,15
0.425,1.0513281,0.6666667,0.33533534,2,-0.425,16
0.4,1.2759787,0.6666667,0.33633634,2,-0.4,17
0.4,0.8294799,0.6666667,0.33733734,2,-0.4,16
0.4,1.046219,0.6666667,0.33833835,2,-0.4,16
0.4,1.194891,0.6666667,0.33933935,2,-0.4,16
0.4,1.3214134,0.6666667,0.34034035,2,-0.4,16
0.4,1.1811533,0.6666667,0.34134135,2,-0.4,16
0.4,1.0642524,0.6666667,0.34234235,2,-0.4,16
0.4,1.0069454,0.6666667,0.34334335,2,-0.4,16
0.4,1.1019317,0.6666667,0.34434435,2,-0.4,16
0.45,0.6130932,0.0,0.34534535,0,-0.45,16
0.425,0.7229008,1.0,0.34634635,3,-0.425,18
0.45,0.6990739,0.0,0.34734735,0,-0.45,17
0.425,0.051046744,1.0,0.34834835,3,-0.425,18
0.425,0.1225254,0.0,0.34934935,0,-0.425,17
0.425,0.18909243,1.0,0.35035035,3,-0.425,17
0.425,0.24708606,0.0,0.35135135,0,-0.425,17
0.425,0.2902685,1.0,0.35235235,3,-0.425,17
0.425,0.3503144,0.0,0.35335335,0,-0.425,17
0.425,0.40192792,1.0,0.35435435,3,-0.425,17
0.425,0.46030834,0.0,0.35535535,0,-0.425,17
0.375,0.6648339,0.33333334,0.35635635,1,-0.375,17
0.325,0.9451985,0.33333334,0.35735735,1,-0.325,15
0.275,1.2968124,0.33333334,0.35835835,1,-0.275,13
0.225,1.8362315,0.33333334,0.35935935,1,-0.225,11
0.175,1.7392828,0.33333334,0.36036035,1,-0.175,9
0.2,2.1196966,0.33333334,0.36136135,1,-0.2,7
0.1,2.8388095,0.33333334,0.36236235,1,-0.1,8
0.05,3.733408,0.33333334,0.36336336,1,-0.05,4
0.025,4.6588907,0.33333334,0.36436436,1,-0.025,2
0.05,5.1960216,0.33333334,0.36536536,1,-0.05,1
0.05,5.9097767,0.33333334,0.36636636,1,-0.05,2
0.05,5.8838897,0.33333334,0.36736736,1,-0.05,2
0.05,6.777214,0.33333334,0.36836836,1,-0.05,2
0.05,6.8563585,0.33333334,0.36936936,1,-0.05,2
0.05,7.1765575,0.33333334,0.37037036,1,-0.05,2
0.025,7.35171,0.33333334,0.37137136,1,-0.025,2
0.025,7.7047563,0.33333334,0.37237236,1,-0.025,1
0.05,7.2072945,0.33333334,0.37337336,1,-0.05,1
0.075,7.0952926,0.33333334,0.37437436,1,-0.075,2
0.075,6.561958,0.33333334,0.3753754,1,-0.075,3
0.075,6.8058934,0.33333334,0.3763764,1,-0.075,3
0.1,6.3634377,0.33333334,0.3773774,1,-0.1,3
0.125,6.5952983,0.33333334,0.3783784,1,-0.125,4
0.125,5.2769165,0.33333334,0.3793794,1,-0.125,5
0.125,4.33052,0.33333334,0.3803804,1,-0.125,5
0.15,3.129409,0.33333334,0.3813814,1,-0.15,5
0.15,3.3357456,0.33333334,0.3823824,1,-0.15,6
0.175,2.985605,0.33333334,0.3833834,1,-0.175,6
0.175,2.701822,0.33333334,0.3843844,1,-0.175,7
0.175,2.4887998,0.33333334,0.3853854,1,-0.175,7
0.175,0.03243773,0.33333334,0.3863864,1,-0.175,7
0.2,0.0037829105,0.33333334,0.3873874,1,-0.2,7
0.2,0.0014333766,0.33333334,0.3883884,1,-0.2,8
0.2,0.00075444573,0.33333334,0.3893894,1,-0.2,8
0.2,0.00012450655,0.33333334,0.3903904,1,-0.2,8
0.3,9.238586e-06,0.33333334,0.3913914,1,-0.3,8
0.2,0.3261182,0.33333334,0.3923924,1,-0.2,12
0.2,0.643804,0.33333334,0.3933934,1,-0.2,8
0.2,1.0325848,0.33333334,0.3943944,1,-0.2,8
0.275,1.0753727,0.33333334,0.3953954,1,-0.275,8
0.2,1.6182029,0.33333334,0.3963964,1,-0.2,11
0.2,2.2650251,0.33333334,0.3973974,1,-0.2,8
0.2,2.8482525,0.33333334,0.3983984,1,-0.2,8
0.2,3.2162936,0.33333334,0.3993994,1,-0.2,8
0.2,3.2446072,0.33333334,0.4004004,1,-0.2,8
0.2,3.254213,0.33333334,0.4014014,1,-0.2,8
0.2,2.879366,0.33333334,0.4024024,1,-0.2,8
0.25,2.2763464,0.33333334,0.4034034,1,-0.25,8
0.275,2.0056481,0.33333334,0.4044044,1,-0.275,10
0.325,1.818964,0.33333334,0.4054054,1,-0.325,11
0.325,1.7901509,0.33333334,0.4064064,1,-0.325,13
0.325,0.9461788,0.33333334,0.4074074,1,-0.325,13
0.325,9.399192e-05,0.33333334,0.4084084,1,-0.325,13
0.325,2.6491465e-05,0.33333334,0.4094094,1,-0.325,13
0.325,0.0,0.33333334,0.4104104,1,-0.325,13
0.325,0.0,0.33333334,0.4114114,1,-0.325,13
0.325,8.574972e-06,0.33333334,0.4124124,1,-0.325,13
0.325,0.0,0.33333334,0.4134134,1,-0.325,13
0.325,0.0,0.33333334,0.4144144,1,-0.325,13
0.325,0.0,0.33333334,0.4154154,1,-0.325,13
0.325,0.0,0.33333334,0.4164164,1,-0.325,13
0.325,0.0,0.33333334,0.4174174,1,-0.325,13
0.325,0.0,0.33333334,0.4184184,1,-0.325,13
0.325,0.0,0.33333334,0.4194194,1,-0.325,13
0.325,0.0,0.33333334,0.4204204,1,-0.325,13
0.425,0.0,0.33333334,0.4214214,1,-0.425,13
0.325,0.24402107,0.33333334,0.4224224,1,-0.325,17
0.325,0.50826573,0.33333334,0.4234234,1,-0.325,13
0.35,0.74361104,0.33333334,0.4244244,1,-0.35,13
0.375,0.957881,0.33333334,0.42542544,1,-0.375,14
0.325,1.343408,0.33333334,0.42642644,1,-0.325,15
0.325,1.7867126,0.33333334,0.42742744,1,-0.325,13
0.325,2.1103804,0.33333334,0.42842844,1,-0.325,13
0.325,2.2243166,0.33333334,0.42942944,1,-0.325,13
0.325,2.224175,0.33333334,0.43043044,1,-0.325,13
0.325,1.9657596,0.33333334,0.43143144,1,-0.325,13
0.35,1.6170578,0.33333334,0.43243244,1,-0.35,13
0.375,1.446292,0.33333334,0.43343344,1,-0.375,14
0.425,1.3181012,0.33333334,0.43443444,1,-0.425,15
0.45,1.323006,0.33333334,0.43543544,1,-0.45,17
0.45,1.3168244,0.33333334,0.43643644,1,-0.45,18
0.45,0.7272203,0.33333334,0.43743744,1,-0.45,18
0.45,8.947158e-06,0.33333334,0.43843845,1,-0.45,18
0.45,0.0,0.33333334,0.43943945,1,-0.45,18
0.45,0.0,0.33333334,0.44044045,1,-0.45,18
0.45,0.0,0.33333334,0.44144145,1,-0.45,18
0.45,0.0,0.33333334,0.44244245,1,-0.45,18
0.45,0.0,0.33333334,0.44344345,1,-0.45,18
0.45,0.0,0.33333334,0.44444445,1,-0.45,18
0.45,0.0,0.33333334,0.44544545,1,-0.45,18
0.45,0.0,0.33333334,0.44644645,1,-0.45,18
0.45,0.0,0.33333334,0.44744745,1,-0.45,18
0.45,0.0,0.33333334,0.44844845,1,-0.45,18
0.45,0.0,0.33333334,0.44944945,1,-0.45,18
0.45,0.0,0.33333334,0.45045045,1,-0.45,18
0.55,0.0,0.33333334,0.45145145,1,-0.55,18
0.45,0.20660022,0.33333334,0.45245245,1,-0.45,22
0.45,0.42971057,0.33333334,0.45345345,1,-0.45,18
0.45,0.6115821,0.33333334,0.45445445,1,-0.45,18
0.525,0.71525896,0.33333334,0.45545545,1,-0.525,18
0.45,1.0637481,0.33333334,0.45645645,1,-0.45,21
0.45,1.439771,0.33333334,0.45745745,1,-0.45,18
0.45,1.6204811,0.33333334,0.45845845,1,-0.45,18
0.45,1.6090031,0.33333334,0.45945945,1,-0.45,18
0.45,1.4464973,0.33333334,0.46046045,1,-0.45,18
0.475,1.3667735,0.33333334,0.46146145,1,-0.475,18
0.5,1.2328905,0.33333334,0.46246246,1,-0.5,19
0.525,1.0820655,0.33333334,0.46346346,1,-0.525,20
0.575,1.048451,0.33333334,0.46446446,1,-0.575,21
0.525,1.2013845,0.0,0.46546546,0,-0.525,23
0.45,1.4397964,1.0,0.46646646,3,-0.45,21
0.4,0.66155016,0.0,0.46746746,0,-0.4,18
0.3,1.0372423,1.0,0.46846846,3,-0.3,16
0.225,1.2558559,0.0,0.46946946,0,-0.225,12
0.275,1.4855947,1.0,0.47047046,3,-0.275,9
0.25,1.6945263,0.0,0.47147146,0,-0.25,11
0.275,1.7907181,1.0,0.47247246,3,-0.275,10
0.275,1.8611795,0.0,0.47347346,0,-0.275,11
0.325,1.4771082,1.0,0.47447446,3,-0.325,11
0.325,1.672263,0.0,0.4754755,0,-0.325,13
0.275,1.4100995,1.0,0.4764765,3,-0.275,13
0.3,1.6774803,0.0,0.4774775,0,-0.3,11
0.225,2.146641,1.0,0.4784785,3,-0.225,12
0.225,2.4927227,0.0,0.4794795,0,-0.225,9
0.275,2.0380383,1.0,0.4804805,3,-0.275,9
0.35,1.4158034,0.0,0.4814815,0,-0.35,11
0.275,1.6170793,1.0,0.4824825,3,-0.275,14
0.275,1.9262769,0.0,0.4834835,0,-0.275,11
0.3,1.7740532,1.0,0.4844845,3,-0.3,11
0.35,1.9599794,0.0,0.4854855,0,-0.35,12
0.25,2.212442,1.0,0.4864865,3,-0.25,14
0.225,2.9082963,1.0,0.4874875,3,-0.225,10
0.225,3.4729347,1.0,0.4884885,3,-0.225,9
0.25,3.2929947,1.0,0.4894895,3,-0.25,9
0.275,3.2463021,1.0,0.4904905,3,-0.275,10
0.325,2.576964,1.0,0.4914915,3,-0.325,11
0.35,2.3115711,1.0,0.4924925,3,-0.35,13
0.375,1.9806553,1.0,0.4934935,3,-0.375,14
0.425,1.2948363,1.0,0.4944945,3,-0.425,15
0.45,1.2397839,1.0,0.4954955,3,-0.45,17
0.475,0.6785474,1.0,0.4964965,3,-0.475,18
0.475,0.0001266466,1.0,0.4974975,3,-0.475,19
0.425,0.13211238,0.0,0.4984985,0,-0.425,19
0.4,0.28641817,1.0,0.4994995,3,-0.4,17
0.325,0.5595369,0.0,0.5005005,0,-0.325,16
0.325,0.87479514,1.0,0.5015015,3,-0.325,13
0.325,1.1649654,0.0,0.5025025,0,-0.325,13
0.325,1.5465311,0.0,0.5035035,0,-0.325,13
0.325,1.9223897,0.0,0.5045045,0,-0.325,13
0.325,2.4145353,0.0,0.5055055,0,-0.325,13
0.325,2.753383,0.0,0.5065065,0,-0.325,13
0.325,2.4319308,0.0,0.5075075,0,-0.325,13
0.325,2.7423055,0.0,0.5085085,0,-0.325,13
0.325,2.373188,0.0,0.5095095,0,-0.325,13
0.325,2.632875,0.0,0.5105105,0,-0.325,13
0.425,1.0562952,0.0,0.5115115,0,-0.425,13
0.325,1.4568672,0.0,0.5125125,0,-0.325,17
0.325,1.8078831,0.0,0.5135135,0,-0.325,13
0.375,1.3257678,0.0,0.5145145,0,-0.375,13
0.35,1.0566195,0.0,0.5155155,0,-0.35,15
0.325,1.4598792,0.0,0.5165165,0,-0.325,14
0.325,1.6946594,0.0,0.5175175,0,-0.325,13
0.325,1.9829341,0.0,0.5185185,0,-0.325,13
0.35,1.8318499,0.0,0.5195195,0,-0.35,13
0.35,1.5539409,0.0,0.5205205,0,-0.35,14
0.375,1.3357471,0.0,0.5215215,0,-0.375,14
0.4,1.0758259,0.0,0.5225225,0,-0.4,15
0.4,0.9890857,0.0,0.5235235,0,-0.4,16
0.45,0.99245685,0.0,0.5245245,0,-0.45,16
0.45,1.1167203,0.0,0.5255255,0,-0.45,18
0.45,1.1914074,0.0,0.5265265,0,-0.45,18
0.45,1.2381728,0.0,0.5275275,0,-0.45,18
0.45,1.3165374,0.0,0.5285285,0,-0.45,18
0.45,0.6681514,0.0,0.5295295,0,-0.45,18
0.45,0.7206553,0.0,0.5305305,0,-0.45,18
0.45,0.0,0.0,0.5315315,0,-0.45,18
0.45,0.0,0.0,0.5325325,0,-0.45,18
0.45,0.0,0.0,0.5335335,0,-0.45,18
0.45,5.6634867e-06,0.0,0.5345345,0,-0.45,18
0.45,0.0,0.0,0.5355355,0,-0.45,18
0.45,6.1192077e-06,0.0,0.5365365,0,-0.45,18
0.45,0.0,0.0,0.5375375,0,-0.45,18
0.45,0.0,0.0,0.5385385,0,-0.45,18
0.45,0.0,0.0,0.5395395,0,-0.45,18
0.45,0.0,0.0,0.5405405,0,-0.45,18
0.55,0.0,0.0,0.5415415,0,-0.55,18
0.45,0.18368651,0.0,0.5425425,0,-0.45,22
0.45,0.41257918,0.0,0.5435435,0,-0.45,18
0.45,0.6026264,0.0,0.5445445,0,-0.45,18
0.525,0.563252,0.0,0.5455455,0,-0.525,18
0.425,0.86719906,1.0,0.5465465,3,-0.425,21
0.45,1.2499424,0.0,0.5475475,0,-0.45,17
0.45,1.6191962,1.0,0.5485485,3,-0.45,18
0.45,1.7243454,0.0,0.5495495,0,-0.45,18
0.45,1.7141174,1.0,0.5505506,3,-0.45,18
0.45,1.5608563,0.0,0.5515516,0,-0.45,18
0.45,1.5360426,1.0,0.5525526,3,-0.45,18
0.45,1.4558128,0.6666667,0.5535536,2,-0.45,18
0.4,1.4107239,1.0,0.5545546,3,-0.4,18
0.4,1.4893453,0.6666667,0.5555556,2,-0.4,16
0.35,1.7299393,1.0,0.5565566,3,-0.35,16
0.275,1.5989953,0.6666667,0.5575576,2,-0.275,14
0.25,2.1036913,0.6666667,0.5585586,2,-0.25,11
0.225,2.4216182,0.6666667,0.5595596,2,-0.225,10
0.2,2.5146978,0.6666667,0.5605606,2,-0.2,9
0.2,2.9957526,0.6666667,0.5615616,2,-0.2,8
0.2,3.4960172,0.6666667,0.5625626,2,-0.2,8
0.2,3.6181219,0.6666667,0.5635636,2,-0.2,8
0.2,4.2629037,0.6666667,0.5645646,2,-0.2,8
0.2,4.3627434,0.6666667,0.5655656,2,-0.2,8
0.2,4.57891,0.6666667,0.5665666,2,-0.2,8
0.2,4.697508,0.6666667,0.5675676,2,-0.2,8
0.2,4.815652,0.6666667,0.5685686,2,-0.2,8
0.2,4.717469,0.6666667,0.5695696,2,-0.2,8
0.2,5.21055,0.6666667,0.5705706,2,-0.2,8
0.3,4.1637983,0.6666667,0.5715716,2,-0.3,8
0.2,3.7945397,0.6666667,0.5725726,2,-0.2,12
0.2,4.3377485,0.6666667,0.5735736,2,-0.2,8
0.2,3.746852,0.6666667,0.5745746,2,-0.2,8
0.275,3.46717,0.6666667,0.5755756,2,-0.275,8
0.2,2.8673165,0.6666667,0.5765766,2,-0.2,11
0.2,2.880478,0.6666667,0.5775776,2,-0.2,8
0.2,3.20195,0.6666667,0.5785786,2,-0.2,8
0.2,3.301504,0.6666667,0.5795796,2,-0.2,8
0.2,2.679211,0.6666667,0.5805806,2,-0.2,8
0.2,2.6692586,0.6666667,0.5815816,2,-0.2,8
0.25,2.36456,0.6666667,0.5825826,2,-0.25,8
0.25,2.1489632,0.6666667,0.5835836,2,-0.25,10
0.275,1.7906154,0.6666667,0.5845846,2,-0.275,10
0.3,1.6661379,0.6666667,0.5855856,2,-0.3,11
0.3,1.5999606,0.6666667,0.5865866,2,-0.3,12
0.325,1.6388396,0.6666667,0.5875876,2,-0.325,12
0.325,0.89391124,0.6666667,0.5885886,2,-0.325,13
0.325,0.9556318,0.6666667,0.5895896,2,-0.325,13
0.325,0.97027725,0.6666667,0.5905906,2,-0.325,13
0.325,2.7645798e-05,0.6666667,0.5915916,2,-0.325,13
0.325,0.0,0.6666667,0.5925926,2,-0.325,13
0.325,0.0,0.6666667,0.5935936,2,-0.325,13
0.325,0.0,0.6666667,0.5945946,2,-0.325,13
0.325,0.0,0.6666667,0.5955956,2,-0.325,13
0.325,0.0,0.6666667,0.5965966,2,-0.325,13
0.325,0.0,0.6666667,0.5975976,2,-0.325,13
0.325,0.0,0.6666667,0.5985986,2,-0.325,13
0.325,0.0,0.6666667,0.5995996,2,-0.325,13
0.325,0.0,0.6666667,0.6006006,2,-0.325,13
0.425,0.0,0.6666667,0.6016016,2,-0.425,13
0.325,0.2403025,0.6666667,0.6026026,2,-0.325,17
0.325,0.48684576,0.6666667,0.6036036,2,-0.325,13
0.325,0.7327648,0.6666667,0.6046046,2,-0.325,13
0.4,0.8301519,0.6666667,0.6056056,2,-0.4,13
0.325,1.2242817,0.6666667,0.6066066,2,-0.325,16
0.325,1.473983,0.6666667,0.6076076,2,-0.325,13
0.325,1.5135695,0.6666667,0.6086086,2,-0.325,13
0.325,1.6534517,0.6666667,0.6096096,2,-0.325,13
0.375,1.8705683,0.6666667,0.6106106,2,-0.375,13
0.375,1.7295476,0.6666667,0.6116116,2,-0.375,15
0.375,1.431748,0.6666667,0.6126126,2,-0.375,15
0.375,1.1146681,0.6666667,0.6136136,2,-0.375,15
0.425,1.0419886,0.6666667,0.6146146,2,-0.425,15
0.425,1.019714,0.6666667,0.6156156,2,-0.425,17
0.45,0.9953632,0.6666667,0.6166166,2,-0.45,17
0.45,1.0534874,0.6666667,0.6176176,2,-0.45,18
0.45,1.07393,0.6666667,0.6186186,2,-0.45,18
0.45,0.51841176,0.6666667,0.6196196,2,-0.45,18
0.45,0.5682557,0.6666667,0.6206206,2,-0.45,18
0.45,0.638066,0.6666667,0.6216216,2,-0.45,18
0.45,0.6866844,0.6666667,0.6226226,2,-0.45,18
0.45,0.0,0.6666667,0.6236236,2,-0.45,18
0.45,0.0,0.6666667,0.6246246,2,-0.45,18
0.425,0.042219263,1.0,0.6256256,3,-0.425,18
0.425,0.027398298,0.6666667,0.6266266,2,-0.425,17
0.4,0.05223622,1.0,0.6276276,3,-0.4,17
0.4,0.120126225,1.0,0.6286286,3,-0.4,16
0.4,0.27308908,1.0,0.6296296,3,-0.4,16
0.4,0.35147166,1.0,0.6306306,3,-0.4,16
0.5,0.381307,1.0,0.6316316,3,-0.5,16
0.4,0.6620331,1.0,0.6326326,3,-0.4,20
0.4,1.0089153,1.0,0.6336336,3,-0.4,16
0.425,1.2177459,1.0,0.6346346,3,-0.425,16
0.45,1.4510951,1.0,0.6356356,3,-0.45,17
0.4,1.6972001,1.0,0.6366366,3,-0.4,18
0.4,1.8382456,1.0,0.6376376,3,-0.4,16
0.425,2.1435153,1.0,0.6386386,3,-0.425,16
0.45,1.9897631,1.0,0.6396396,3,-0.45,17
0.45,2.082751,1.0,0.6406406,3,-0.45,18
0.45,1.3428721,1.0,0.6416416,3,-0.45,18
0.425,1.0771401,0.0,0.6426426,0,-0.425,18
0.425,1.0943277,1.0,0.6436436,3,-0.425,17
0.375,1.1997806,0.0,0.6446446,0,-0.375,17
0.325,1.3400595,1.0,0.6456456,3,-0.325,15
0.325,1.5766627,0.0,0.6466466,0,-0.325,13
0.35,1.8663554,1.0,0.6476476,3,-0.35,13
0.35,1.801439,0.0,0.6486486,0,-0.35,14
0.35,2.0572934,1.0,0.6496496,3,-0.35,14
0.35,2.3672762,0.0,0.6506507,0,-0.35,14
0.35,2.5679579,1.0,0.6516517,3,-0.35,14
0.35,2.3581893,0.0,0.6526527,0,-0.35,14
0.375,2.0057755,1.0,0.6536537,3,-0.375,14
0.35,2.3428276,0.0,0.6546547,0,-0.35,15
0.35,1.7779791,1.0,0.6556557,3,-0.35,14
0.35,1.4576236,0.0,0.6566567,0,-0.35,14
0.35,1.8199897,1.0,0.6576577,3,-0.35,14
0.35,2.0800529,0.0,0.6586587,0,-0.35,14
0.35,1.6872536,1.0,0.6596597,3,-0.35,14
0.35,1.1036022,0.0,0.6606607,0,-0.35,14
0.45,1.076814,1.0,0.6616617,3,-0.45,14
0.35,1.5079443,0.0,0.6626627,0,-0.35,18
0.35,1.8171456,1.0,0.6636637,3,-0.35,14
0.35,1.4210224,0.0,0.6646647,0,-0.35,14
0.425,0.6334552,1.0,0.6656657,3,-0.425,14
0.35,0.73230094,0.0,0.6666667,0,-0.35,17
0.35,1.0018315,0.0,0.6676677,0,-0.35,14
0.4,1.2775328,0.0,0.6686687,0,-0.4,14
0.4,1.5054983,0.0,0.6696697,0,-0.4,16
0.4,1.4683287,0.0,0.6706707,0,-0.4,16
0.4,1.3892189,0.0,0.6716717,0,-0.4,16
0.425,1.3575537,0.0,0.6726727,0,-0.425,16
0.425,1.2135313,0.0,0.6736737,0,-0.425,17
0.45,1.1729376,0.0,0.6746747,0,-0.45,17
0.45,0.9947874,0.0,0.6756757,0,-0.45,18
0.475,0.9322233,0.0,0.6766767,0,-0.475,18
0.475,1.0047629,0.0,0.6776777,0,-0.475,19
0.475,1.1240095,0.0,0.6786787,0,-0.475,19
0.475,1.265908,0.0,0.6796797,0,-0.475,19
0.475,0.63584596,0.0,0.6806807,0,-0.475,19
0.475,0.6667888,0.0,0.6816817,0,-0.475,19
0.475,0.0,0.0,0.6826827,0,-0.475,19
0.475,0.0,0.0,0.6836837,0,-0.475,19
0.475,0.0,0.0,0.6846847,0,-0.475,19
0.475,0.0,0.0,0.6856857,0,-0.475,19
0.475,0.0,0.0,0.6866867,0,-0.475,19
0.475,0.0,0.0,0.6876877,0,-0.475,19
0.475,0.0,0.0,0.6886887,0,-0.475,19
0.475,0.0,0.0,0.6896897,0,-0.475,19
0.475,0.0,0.0,0.6906907,0,-0.475,19
0.575,0.0,0.0,0.6916917,0,-0.575,19
0.45,0.22726561,1.0,0.6926927,3,-0.45,23
0.45,0.35180557,0.0,0.6936937,0,-0.45,18
0.475,0.4670979,1.0,0.6946947,3,-0.475,18
0.525,0.56829405,0.0,0.6956957,0,-0.525,19
0.5,0.7856563,1.0,0.6966967,3,-0.5,21
0.45,1.0725315,0.6666667,0.6976977,2,-0.45,20
0.425,1.2707897,1.0,0.6986987,3,-0.425,18
0.4,1.4323328,0.6666667,0.6996997,2,-0.4,17
0.4,1.4511397,0.6666667,0.7007007,2,-0.4,16
0.4,1.5044625,0.6666667,0.7017017,2,-0.4,16
0.4,1.7171965,0.6666667,0.7027027,2,-0.4,16
0.425,1.3821912,0.6666667,0.7037037,2,-0.425,16
0.425,1.6189258,0.6666667,0.7047047,2,-0.425,17
0.425,1.8007019,0.6666667,0.7057057,2,-0.425,17
0.425,2.0391238,0.6666667,0.7067067,2,-0.425,17
0.425,2.296908,0.6666667,0.7077077,2,-0.425,17
0.425,2.5772517,0.6666667,0.7087087,2,-0.425,17
0.425,2.3981369,0.6666667,0.7097097,2,-0.425,17
0.425,2.183887,0.6666667,0.7107107,2,-0.425,17
0.425,1.8414279,0.6666667,0.7117117,2,-0.425,17
0.4,0.70701,1.0,0.7127127,3,-0.4,17
0.425,0.66898936,0.6666667,0.7137137,2,-0.425,16
0.4,0.057617,1.0,0.7147147,3,-0.4,17
0.4,0.13090777,1.0,0.7157157,3,-0.4,16
0.4,0.21486752,1.0,0.7167167,3,-0.4,16
0.4,0.27531484,1.0,0.7177177,3,-0.4,16
0.4,0.3259639,1.0,0.7187187,3,-0.4,16
0.4,0.38112217,1.0,0.7197197,3,-0.4,16
0.4,0.45521456,1.0,0.7207207,3,-0.4,16
0.45,0.47758734,1.0,0.7217217,3,-0.45,16
0.4,0.6274758,1.0,0.7227227,3,-0.4,18
0.4,0.8126623,1.0,0.7237237,3,-0.4,16
0.4,0.9996023,1.0,0.7247247,3,-0.4,16
0.425,0.43279842,1.0,0.7257257,3,-0.425,16
0.4,0.5925614,1.0,0.7267267,3,-0.4,17
0.4,0.7581031,1.0,0.7277277,3,-0.4,16
0.4,0.9376298,1.0,0.7287287,3,-0.4,16
0.4,1.1207582,1.0,0.7297297,3,-0.4,16
0.4,1.2756584,1.0,0.7307307,3,-0.4,16
0.4,1.2132115,1.0,0.7317317,3,-0.4,16
0.4,1.1673133,1.0,0.7327327,3,-0.4,16
0.4,1.1395855,1.0,0.7337337,3,-0.4,16
0.425,1.0798815,1.0,0.7347347,3,-0.425,16
0.425,0.88945735,1.0,0.7357357,3,-0.425,17
0.425,0.79280937,1.0,0.7367367,3,-0.425,17
0.425,0.68297076,1.0,0.7377377,3,-0.425,17
0.425,0.013763424,1.0,0.7387387,3,-0.425,17
0.45,0.0020417992,1.0,0.7397397,3,-0.45,17
0.45,0.0002378178,1.0,0.7407407,3,-0.45,18
0.45,0.00010330826,1.0,0.7417417,3,-0.45,18
0.45,6.4679545e-05,1.0,0.7427427,3,-0.45,18
0.45,6.2232166e-06,1.0,0.7437437,3,-0.45,18
0.45,0.0,1.0,0.7447447,3,-0.45,18
0.45,0.0,1.0,0.7457457,3,-0.45,18
0.45,0.0,1.0,0.7467467,3,-0.45,18
0.45,0.0,1.0,0.7477477,3,-0.45,18
0.45,0.0,1.0,0.7487487,3,-0.45,18
0.45,0.0,1.0,0.7497497,3,-0.45,18
0.45,0.0,1.0,0.7507508,3,-0.45,18
