Queue length,Speed,Phase,Step,Action,Reward
0.075,2.2402418,1.0,0.449,3,-0.075
0.058333334,2.024875,0.0,0.45,0,-0.058333334
0.06666667,2.0842507,0.33333334,0.451,1,-0.06666667
0.041666668,2.2946107,0.0,0.452,0,-0.041666668
0.033333335,2.040389,1.0,0.453,3,-0.033333335
0.05,1.7096757,0.0,0.454,0,-0.05
0.041666668,1.87387,1.0,0.455,3,-0.041666668
0.025,2.358431,0.0,0.456,0,-0.025
0.033333335,2.6979415,0.0,0.457,0,-0.033333335
0.033333335,3.2957664,1.0,0.458,3,-0.033333335
0.041666668,2.9774165,0.33333334,0.459,1,-0.041666668
0.033333335,2.5706775,1.0,0.46,3,-0.033333335
0.025,2.9534016,1.0,0.461,3,-0.025
0.0,3.0333781,0.6666667,0.462,2,-0.0
0.008333334,2.8512506,1.0,0.463,3,-0.008333334
0.016666668,2.9418392,0.33333334,0.464,1,-0.016666668
0.016666668,2.9596186,0.33333334,0.465,1,-0.016666668
0.033333335,2.4137747,0.33333334,0.466,1,-0.033333335
0.05,2.422716,1.0,0.467,3,-0.05
0.058333334,2.5176628,1.0,0.468,3,-0.058333334
0.058333334,1.5200713,1.0,0.469,3,-0.058333334
0.06666667,1.3832116,1.0,0.47,3,-0.06666667
0.058333334,1.4008195,0.0,0.471,0,-0.058333334
0.075,1.3672645,0.33333334,0.472,1,-0.075
0.108333334,0.8411405,0.33333334,0.473,1,-0.108333334
0.1,0.94643945,0.6666667,0.474,2,-0.1
0.108333334,0.97303975,0.6666667,0.475,2,-0.108333334
0.11666667,1.1680092,0.33333334,0.476,1,-0.11666667
0.11666667,1.4010044,0.0,0.477,0,-0.11666667
0.125,1.6667916,1.0,0.478,3,-0.125
0.11666667,1.5128187,0.0,0.479,0,-0.11666667
0.108333334,1.3563905,1.0,0.48,3,-0.108333334
0.108333334,1.6071478,0.6666667,0.481,2,-0.108333334
0.083333336,2.104084,1.0,0.482,3,-0.083333336
0.06666667,2.1769888,1.0,0.483,3,-0.06666667
0.05,2.5385847,1.0,0.484,3,-0.05
0.05,2.6508644,0.0,0.485,0,-0.05
0.025,3.123236,1.0,0.486,3,-0.025
0.016666668,3.191555,0.33333334,0.487,1,-0.016666668
0.025,3.3979437,0.0,0.488,0,-0.025
0.016666668,3.4284582,1.0,0.489,3,-0.016666668
