Queue length,Speed,Phase,Step,Action,Reward
0.058333334,2.4630327,0.6666667,0.263,2,-0.058333334
0.075,2.4847646,1.0,0.264,3,-0.075
0.05,2.9879768,0.33333334,0.265,1,-0.05
0.041666668,2.764098,0.33333334,0.266,1,-0.041666668
0.041666668,3.298864,1.0,0.267,3,-0.041666668
0.016666668,3.481414,0.0,0.268,0,-0.016666668
0.008333334,3.526331,0.33333334,0.269,1,-0.008333334
0.025,3.8878148,1.0,0.27,3,-0.025
0.025,3.016746,0.33333334,0.271,1,-0.025
0.041666668,2.766381,0.6666667,0.272,2,-0.041666668
0.041666668,3.0034904,1.0,0.273,3,-0.041666668
0.05,2.0781486,0.6666667,0.274,2,-0.05
0.05,2.2676861,1.0,0.275,3,-0.05
0.058333334,2.2930403,0.0,0.276,0,-0.058333334
0.058333334,2.0616775,0.0,0.277,0,-0.058333334
0.05,2.4856715,0.6666667,0.278,2,-0.05
0.041666668,2.4979002,0.33333334,0.279,1,-0.041666668
0.058333334,2.5300217,0.6666667,0.28,2,-0.058333334
0.06666667,2.6091669,0.6666667,0.281,2,-0.06666667
0.09166667,2.103834,0.6666667,0.282,2,-0.09166667
0.083333336,2.1723604,0.33333334,0.283,1,-0.083333336
0.06666667,2.1460412,0.6666667,0.284,2,-0.06666667
0.06666667,2.1969435,1.0,0.285,3,-0.06666667
0.075,2.2614243,0.0,0.286,0,-0.075
0.075,1.6863667,0.33333334,0.287,1,-0.075
0.058333334,1.8603443,1.0,0.288,3,-0.058333334
0.058333334,2.0965257,0.0,0.289,0,-0.058333334
0.05,2.4600854,1.0,0.29,3,-0.05
0.033333335,2.4758716,0.6666667,0.291,2,-0.033333335
0.06666667,2.443262,1.0,0.292,3,-0.06666667
0.06666667,2.6200402,0.0,0.293,0,-0.06666667
0.09166667,2.026109,1.0,0.294,3,-0.09166667
0.1,1.3840089,1.0,0.295,3,-0.1
0.1,0.97061235,0.33333334,0.296,1,-0.1
0.1,1.2387207,1.0,0.297,3,-0.1
0.09166667,1.4921172,1.0,0.298,3,-0.09166667
0.075,1.9529804,0.0,0.299,0,-0.075
0.075,2.3670342,0.33333334,0.3,1,-0.075
0.075,1.411225,0.0,0.301,0,-0.075
0.041666668,1.9407928,0.6666667,0.302,2,-0.041666668
0.041666668,2.3485928,0.0,0.303,0,-0.041666668
0.033333335,2.7567067,1.0,0.304,3,-0.033333335
0.05,2.813325,0.33333334,0.305,1,-0.05
0.041666668,3.179865,0.0,0.306,0,-0.041666668
0.05,2.804471,0.6666667,0.307,2,-0.05
0.025,2.722412,0.6666667,0.308,2,-0.025
0.025,2.5683146,1.0,0.309,3,-0.025
0.033333335,2.6894426,1.0,0.31,3,-0.033333335
0.05,2.3560627,0.33333334,0.311,1,-0.05
0.05,1.8280251,0.6666667,0.312,2,-0.05
0.05,2.072868,1.0,0.313,3,-0.05
0.05,2.243291,0.33333334,0.314,1,-0.05
0.06666667,2.058672,1.0,0.315,3,-0.06666667
0.075,1.4277396,0.33333334,0.316,1,-0.075
0.09166667,1.2129315,0.0,0.317,0,-0.09166667
0.1,1.2972023,0.0,0.318,0,-0.1
0.11666667,1.5752066,1.0,0.319,3,-0.11666667
0.108333334,1.279615,0.0,0.32,0,-0.108333334
0.1,1.5928739,0.33333334,0.321,1,-0.1
0.09166667,1.8866853,0.33333334,0.322,1,-0.09166667
