Queue length,Speed,Phase,Step,Action,Reward
0.025,2.8184931,1.0,0.096,3,-0.025
0.016666668,3.145251,1.0,0.097,3,-0.016666668
0.008333334,4.067049,0.33333334,0.098,1,-0.008333334
0.0,4.4760113,0.33333334,0.099,1,-0.0
0.0,4.794797,1.0,0.1,3,-0.0
0.0,4.641596,0.0,0.101,0,-0.0
0.016666668,3.5428145,0.33333334,0.102,1,-0.016666668
0.0,3.3809655,0.6666667,0.103,2,-0.0
0.0,3.1238308,0.33333334,0.104,1,-0.0
0.016666668,3.017554,1.0,0.105,3,-0.016666668
0.016666668,2.1874793,0.0,0.106,0,-0.016666668
0.025,2.1886964,0.6666667,0.107,2,-0.025
0.025,2.0854974,0.33333334,0.108,1,-0.025
0.06666667,1.7191128,0.6666667,0.109,2,-0.06666667
0.041666668,1.4142214,0.33333334,0.11,1,-0.041666668
0.05,1.5785999,0.0,0.111,0,-0.05
0.075,1.7289652,1.0,0.112,3,-0.075
0.06666667,1.3339189,0.0,0.113,0,-0.06666667
0.06666667,1.4374318,1.0,0.114,3,-0.06666667
0.075,0.6665893,0.6666667,0.115,2,-0.075
0.075,0.7080395,0.33333334,0.116,1,-0.075
0.09166667,0.8013286,0.33333334,0.117,1,-0.09166667
0.075,1.1281207,0.33333334,0.118,1,-0.075
0.058333334,1.4115406,0.0,0.119,0,-0.058333334
0.075,1.7766346,0.33333334,0.12,1,-0.075
0.108333334,1.2421781,0.0,0.121,0,-0.108333334
0.075,1.481074,0.33333334,0.122,1,-0.075
0.06666667,1.8791057,1.0,0.123,3,-0.06666667
0.083333336,2.157404,0.33333334,0.124,1,-0.083333336
0.075,2.5264099,0.33333334,0.125,1,-0.075
0.058333334,2.768768,0.33333334,0.126,1,-0.058333334
0.041666668,2.9627306,0.33333334,0.127,1,-0.041666668
0.041666668,3.4141116,0.33333334,0.128,1,-0.041666668
0.025,3.3829927,0.6666667,0.129,2,-0.025
0.033333335,3.3197536,0.0,0.13,0,-0.033333335
0.016666668,3.1302555,1.0,0.131,3,-0.016666668
0.016666668,2.5963652,0.0,0.132,0,-0.016666668
0.008333334,2.3883069,1.0,0.133,3,-0.008333334
0.008333334,2.4498072,0.33333334,0.134,1,-0.008333334
0.033333335,2.0788255,0.33333334,0.135,1,-0.033333335
0.041666668,1.7841007,1.0,0.136,3,-0.041666668
0.033333335,1.902281,0.6666667,0.137,2,-0.033333335
0.05,1.9680353,1.0,0.138,3,-0.05
0.041666668,2.23305,1.0,0.139,3,-0.041666668
0.025,2.0107615,0.6666667,0.14,2,-0.025
0.041666668,2.1772196,0.33333334,0.141,1,-0.041666668
0.041666668,1.9272135,0.0,0.142,0,-0.041666668
0.041666668,2.2243361,1.0,0.143,3,-0.041666668
0.041666668,2.0383327,1.0,0.144,3,-0.041666668
0.05,2.319256,0.33333334,0.145,1,-0.05
0.041666668,2.7431228,0.33333334,0.146,1,-0.041666668
0.041666668,2.3741772,0.33333334,0.147,1,-0.041666668
0.033333335,2.7452242,0.0,0.148,0,-0.033333335
0.025,2.5992649,1.0,0.149,3,-0.025
0.041666668,2.7942078,0.33333334,0.15,1,-0.041666668
0.05,2.2410147,1.0,0.151,3,-0.05
0.016666668,2.5601192,0.0,0.152,0,-0.016666668
0.033333335,1.9230564,0.6666667,0.153,2,-0.033333335
0.025,2.4405289,0.0,0.154,0,-0.025
0.041666668,2.4516642,0.33333334,0.155,1,-0.041666668
0.025,2.9422266,1.0,0.156,3,-0.025
0.016666668,2.9816551,0.6666667,0.157,2,-0.016666668
0.016666668,3.1235044,1.0,0.158,3,-0.016666668
0.016666668,3.6928146,1.0,0.159,3,-0.016666668
0.016666668,3.9416373,0.6666667,0.16,2,-0.016666668
0.016666668,4.043546,0.6666667,0.161,2,-0.016666668
0.025,3.13212,0.33333334,0.162,1,-0.025
0.025,2.7242095,1.0,0.163,3,-0.025
0.041666668,2.4803627,0.6666667,0.164,2,-0.041666668
0.05,2.4727767,1.0,0.165,3,-0.05
0.041666668,2.6564786,1.0,0.166,3,-0.041666668
0.05,2.1045604,0.0,0.167,0,-0.05
0.058333334,2.4361186,1.0,0.168,3,-0.058333334
0.041666668,2.736053,0.0,0.169,0,-0.041666668
0.025,2.7084131,0.33333334,0.17,1,-0.025
0.016666668,2.3687797,0.33333334,0.171,1,-0.016666668
0.025,2.418971,0.33333334,0.172,1,-0.025
0.033333335,2.4481165,0.33333334,0.173,1,-0.033333335
0.06666667,1.8426509,0.33333334,0.174,1,-0.06666667
0.041666668,2.058729,1.0,0.175,3,-0.041666668
0.041666668,1.6809567,1.0,0.176,3,-0.041666668
0.05,1.8939072,0.33333334,0.177,1,-0.05
0.033333335,1.5769128,0.0,0.178,0,-0.033333335
0.033333335,1.6879146,0.6666667,0.179,2,-0.033333335
0.05,1.9207058,1.0,0.18,3,-0.05
0.05,2.0684147,0.6666667,0.181,2,-0.05
0.025,1.6233681,1.0,0.182,3,-0.025
0.025,1.9974695,1.0,0.183,3,-0.025
0.025,2.4381313,0.0,0.184,0,-0.025
0.041666668,2.6930459,1.0,0.185,3,-0.041666668
0.025,2.8727467,0.33333334,0.186,1,-0.025
0.016666668,3.298503,0.6666667,0.187,2,-0.016666668
0.041666668,3.2584994,0.0,0.188,0,-0.041666668
0.033333335,3.47686,0.0,0.189,0,-0.033333335
0.041666668,3.2685905,0.6666667,0.19,2,-0.041666668
0.033333335,3.4054456,0.6666667,0.191,2,-0.033333335
0.05,2.791816,0.33333334,0.192,1,-0.05
0.05,3.081933,0.0,0.193,0,-0.05
0.058333334,2.7942243,0.33333334,0.194,1,-0.058333334
0.06666667,2.8956587,1.0,0.195,3,-0.06666667
0.083333336,2.5536509,0.0,0.196,0,-0.083333336
0.083333336,2.6679268,0.33333334,0.197,1,-0.083333336
0.06666667,1.9880849,1.0,0.198,3,-0.06666667
0.06666667,2.156273,0.0,0.199,0,-0.06666667
0.06666667,1.9685436,0.6666667,0.2,2,-0.06666667
0.075,2.3754025,0.6666667,0.201,2,-0.075
0.058333334,2.2948008,0.33333334,0.202,1,-0.058333334
0.06666667,2.497477,0.33333334,0.203,1,-0.06666667
0.06666667,2.195655,0.0,0.204,0,-0.06666667
0.06666667,1.7715763,1.0,0.205,3,-0.06666667
0.058333334,1.815611,0.0,0.206,0,-0.058333334
0.06666667,1.989565,1.0,0.207,3,-0.06666667
0.041666668,2.2505598,0.33333334,0.208,1,-0.041666668
0.05,1.3771771,0.33333334,0.209,1,-0.05
0.05,1.5812507,1.0,0.21,3,-0.05
0.05,1.6306899,0.33333334,0.211,1,-0.05
0.033333335,1.8875953,0.33333334,0.212,1,-0.033333335
0.033333335,2.2036936,0.0,0.213,0,-0.033333335
0.033333335,1.9431635,0.33333334,0.214,1,-0.033333335
0.05,2.0411494,1.0,0.215,3,-0.05
0.025,2.5438042,0.6666667,0.216,2,-0.025
0.016666668,2.9846315,0.0,0.217,0,-0.016666668
0.025,2.8140526,1.0,0.218,3,-0.025
0.025,2.5581937,1.0,0.219,3,-0.025
0.008333334,2.8382235,1.0,0.22,3,-0.008333334
0.0,3.0575788,1.0,0.221,3,-0.0
0.0,3.2137783,1.0,0.222,3,-0.0
0.008333334,3.5711699,0.33333334,0.223,1,-0.008333334
0.008333334,3.6714141,0.33333334,0.224,1,-0.008333334
0.008333334,3.3141184,0.0,0.225,0,-0.008333334
0.008333334,3.377353,0.0,0.226,0,-0.008333334
0.008333334,2.9297,0.0,0.227,0,-0.008333334
0.025,3.075416,0.6666667,0.228,2,-0.025
0.041666668,2.6412845,0.33333334,0.229,1,-0.041666668
0.041666668,2.263131,1.0,0.23,3,-0.041666668
0.05,2.0171037,0.33333334,0.231,1,-0.05
0.033333335,2.2282443,1.0,0.232,3,-0.033333335
0.033333335,2.527806,0.33333334,0.233,1,-0.033333335
0.025,2.9256585,0.33333334,0.234,1,-0.025
0.016666668,3.2506144,0.0,0.235,0,-0.016666668
0.016666668,2.597613,0.6666667,0.236,2,-0.016666668
0.016666668,2.3018513,0.33333334,0.237,1,-0.016666668
0.008333334,2.7216818,1.0,0.238,3,-0.008333334
0.008333334,3.166882,0.6666667,0.239,2,-0.008333334
0.0,3.17757,1.0,0.24,3,-0.0
0.016666668,3.4429185,0.0,0.241,0,-0.016666668
0.008333334,3.1513908,0.33333334,0.242,1,-0.008333334
0.0,2.733673,1.0,0.243,3,-0.0
0.008333334,2.7035263,0.0,0.244,0,-0.008333334
0.016666668,2.9223628,1.0,0.245,3,-0.016666668
0.008333334,3.2783988,0.33333334,0.246,1,-0.008333334
0.016666668,3.7438416,0.33333334,0.247,1,-0.016666668
0.016666668,4.027951,0.0,0.248,0,-0.016666668
0.033333335,3.2556968,1.0,0.249,3,-0.033333335
0.016666668,3.5280156,0.33333334,0.25,1,-0.016666668
0.016666668,3.5148437,1.0,0.251,3,-0.016666668
0.016666668,3.0593996,1.0,0.252,3,-0.016666668
0.025,2.086193,0.6666667,0.253,2,-0.025
0.033333335,1.8238162,0.33333334,0.254,1,-0.033333335
0.05,1.8655752,0.6666667,0.255,2,-0.05
0.05,1.8721461,0.6666667,0.256,2,-0.05
0.06666667,2.0677636,0.0,0.257,0,-0.06666667
0.06666667,2.2898426,0.0,0.258,0,-0.06666667
0.06666667,1.8289146,1.0,0.259,3,-0.06666667
0.075,1.1586186,1.0,0.26,3,-0.075
0.083333336,1.2406552,1.0,0.261,3,-0.083333336
0.058333334,1.6395918,0.0,0.262,0,-0.058333334
0.05,2.0221498,0.0,0.263,0,-0.05
0.05,1.9895512,1.0,0.264,3,-0.05
0.025,2.3940105,0.33333334,0.265,1,-0.025
0.016666668,2.3504388,0.6666667,0.266,2,-0.016666668
0.016666668,2.643148,0.0,0.267,0,-0.016666668
0.008333334,3.0520718,1.0,0.268,3,-0.008333334
0.008333334,2.8700054,1.0,0.269,3,-0.008333334
0.008333334,2.8723004,0.33333334,0.27,1,-0.008333334
0.025,2.660708,1.0,0.271,3,-0.025
0.008333334,1.839664,1.0,0.272,3,-0.008333334
0.041666668,2.1164713,1.0,0.273,3,-0.041666668
0.025,2.278442,0.0,0.274,0,-0.025
0.033333335,2.540179,0.6666667,0.275,2,-0.033333335
0.041666668,2.894893,0.0,0.276,0,-0.041666668
0.033333335,2.4250557,0.6666667,0.277,2,-0.033333335
0.033333335,2.9533203,1.0,0.278,3,-0.033333335
0.041666668,3.2900553,0.0,0.279,0,-0.041666668
0.033333335,2.97441,0.6666667,0.28,2,-0.033333335
0.05,2.6254234,0.33333334,0.281,1,-0.05
0.033333335,2.3488188,1.0,0.282,3,-0.033333335
0.016666668,2.3119285,0.6666667,0.283,2,-0.016666668
0.016666668,1.8581107,0.33333334,0.284,1,-0.016666668
0.016666668,1.8880396,1.0,0.285,3,-0.016666668
0.025,1.8901739,1.0,0.286,3,-0.025
0.008333334,2.1380076,0.0,0.287,0,-0.008333334
0.016666668,1.7618786,0.33333334,0.288,1,-0.016666668
0.033333335,1.2931049,0.6666667,0.289,2,-0.033333335
0.025,1.4594265,0.0,0.29,0,-0.025
0.025,1.7609571,1.0,0.291,3,-0.025
0.025,2.0929773,1.0,0.292,3,-0.025
0.025,2.4081402,0.6666667,0.293,2,-0.025
0.033333335,2.5403147,0.6666667,0.294,2,-0.033333335
0.033333335,2.184812,0.33333334,0.295,1,-0.033333335
0.016666668,2.5957785,1.0,0.296,3,-0.016666668
0.025,2.996439,0.6666667,0.297,2,-0.025
0.016666668,2.8091125,0.0,0.298,0,-0.016666668
0.016666668,2.6554658,0.33333334,0.299,1,-0.016666668
0.025,2.4259353,0.33333334,0.3,1,-0.025
0.05,1.8927143,0.0,0.301,0,-0.05
0.05,2.336969,0.6666667,0.302,2,-0.05
0.075,2.2150383,0.33333334,0.303,1,-0.075
0.075,2.2712467,0.0,0.304,0,-0.075
0.1,1.8079078,0.0,0.305,0,-0.1
0.083333336,2.2110655,0.6666667,0.306,2,-0.083333336
0.083333336,1.5691673,0.6666667,0.307,2,-0.083333336
0.083333336,2.009519,1.0,0.308,3,-0.083333336
0.09166667,2.350891,0.33333334,0.309,1,-0.09166667
0.075,2.5548167,1.0,0.31,3,-0.075
0.06666667,2.3971221,0.33333334,0.311,1,-0.06666667
0.058333334,2.461473,0.33333334,0.312,1,-0.058333334
0.033333335,2.3253908,1.0,0.313,3,-0.033333335
0.016666668,1.9648566,0.6666667,0.314,2,-0.016666668
0.0,1.9839901,0.0,0.315,0,-0.0
0.016666668,1.8842925,1.0,0.316,3,-0.016666668
0.041666668,1.5557184,0.6666667,0.317,2,-0.041666668
0.033333335,1.7771387,1.0,0.318,3,-0.033333335
0.05,1.9117446,0.6666667,0.319,2,-0.05
0.058333334,2.0929003,0.33333334,0.32,1,-0.058333334
0.06666667,1.5690954,0.0,0.321,0,-0.06666667
0.075,1.2740759,1.0,0.322,3,-0.075
0.083333336,1.5085989,0.33333334,0.323,1,-0.083333336
0.09166667,1.6759698,0.0,0.324,0,-0.09166667
0.09166667,1.8760933,0.6666667,0.325,2,-0.09166667
0.1,2.1180537,0.0,0.326,0,-0.1
0.09166667,1.3089554,1.0,0.327,3,-0.09166667
0.09166667,1.4968891,1.0,0.328,3,-0.09166667
0.09166667,1.2281505,0.0,0.329,0,-0.09166667
0.075,1.6509962,1.0,0.33,3,-0.075
0.075,1.7841531,0.33333334,0.331,1,-0.075
0.05,1.5695693,0.33333334,0.332,1,-0.05
0.05,1.8727642,0.0,0.333,0,-0.05
0.041666668,2.2390137,0.0,0.334,0,-0.041666668
0.058333334,2.2248034,0.0,0.335,0,-0.058333334
0.033333335,2.581275,0.33333334,0.336,1,-0.033333335
0.05,2.418574,0.0,0.337,0,-0.05
0.05,2.1533751,0.6666667,0.338,2,-0.05
0.058333334,2.4547021,1.0,0.339,3,-0.058333334
0.05,2.7257965,0.33333334,0.34,1,-0.05
0.06666667,2.139178,0.33333334,0.341,1,-0.06666667
0.033333335,1.7783211,1.0,0.342,3,-0.033333335
0.05,1.7575248,0.0,0.343,0,-0.05
0.033333335,1.7402768,0.6666667,0.344,2,-0.033333335
0.025,1.949108,0.6666667,0.345,2,-0.025
0.016666668,2.235174,1.0,0.346,3,-0.016666668
0.025,2.030317,1.0,0.347,3,-0.025
0.008333334,2.5803452,0.0,0.348,0,-0.008333334
0.025,2.8262968,0.6666667,0.349,2,-0.025
0.025,3.053021,0.33333334,0.35,1,-0.025
0.025,3.3891466,0.0,0.351,0,-0.025
0.025,3.6997423,0.6666667,0.352,2,-0.025
0.058333334,2.96839,0.6666667,0.353,2,-0.058333334
0.033333335,2.621754,1.0,0.354,3,-0.033333335
0.058333334,2.0154443,0.0,0.355,0,-0.058333334
0.041666668,1.6438503,0.0,0.356,0,-0.041666668
0.041666668,1.7643924,0.6666667,0.357,2,-0.041666668
0.058333334,1.779435,0.0,0.358,0,-0.058333334
0.083333336,1.1565914,0.6666667,0.359,2,-0.083333336
0.06666667,1.296549,0.33333334,0.36,1,-0.06666667
0.083333336,1.367505,1.0,0.361,3,-0.083333336
0.083333336,0.8750127,0.6666667,0.362,2,-0.083333336
0.1,0.88814944,0.0,0.363,0,-0.1
0.11666667,1.0565022,0.6666667,0.364,2,-0.11666667
0.14166667,1.2023337,0.33333334,0.365,1,-0.14166667
0.11666667,1.6372677,1.0,0.366,3,-0.11666667
0.1,2.0787187,1.0,0.367,3,-0.1
0.083333336,2.5875573,0.6666667,0.368,2,-0.083333336
0.06666667,3.177399,0.6666667,0.369,2,-0.06666667
0.05,3.6240633,1.0,0.37,3,-0.05
0.033333335,3.4027202,1.0,0.371,3,-0.033333335
0.025,3.622526,0.33333334,0.372,1,-0.025
0.008333334,3.1914065,0.33333334,0.373,1,-0.008333334
0.0,2.9544775,1.0,0.374,3,-0.0
0.008333334,3.0806916,0.0,0.375,0,-0.008333334
0.033333335,2.8298225,1.0,0.376,3,-0.033333335
0.05,2.2785938,0.6666667,0.377,2,-0.05
0.033333335,1.7684574,0.6666667,0.378,2,-0.033333335
0.041666668,1.7679393,1.0,0.379,3,-0.041666668
0.05,1.3444598,1.0,0.38,3,-0.05
0.075,1.3116333,0.6666667,0.381,2,-0.075
0.06666667,0.9397608,0.0,0.382,0,-0.06666667
0.075,1.1463677,0.0,0.383,0,-0.075
0.083333336,1.2855548,0.0,0.384,0,-0.083333336
0.108333334,1.4140208,0.33333334,0.385,1,-0.108333334
0.1,1.7121347,1.0,0.386,3,-0.1
0.108333334,1.3146763,0.0,0.387,0,-0.108333334
0.11666667,1.5841738,0.33333334,0.388,1,-0.11666667
0.11666667,1.9039527,0.33333334,0.389,1,-0.11666667
0.125,1.5471313,0.0,0.39,0,-0.125
0.15,1.611308,0.0,0.391,0,-0.15
0.13333334,1.9317137,0.0,0.392,0,-0.13333334
0.13333334,0.93002397,0.0,0.393,0,-0.13333334
0.125,1.142863,1.0,0.394,3,-0.125
0.108333334,0.76642257,0.33333334,0.395,1,-0.108333334
0.083333336,1.3326162,0.33333334,0.396,1,-0.083333336
0.06666667,1.9411613,0.0,0.397,0,-0.06666667
0.05,2.3142283,0.0,0.398,0,-0.05
0.041666668,2.9172645,1.0,0.399,3,-0.041666668
0.033333335,3.2774916,0.6666667,0.4,2,-0.033333335
0.016666668,3.5534558,0.6666667,0.401,2,-0.016666668
0.0,3.6050897,0.6666667,0.402,2,-0.0
0.016666668,3.8060164,1.0,0.403,3,-0.016666668
0.016666668,4.0965877,1.0,0.404,3,-0.016666668
0.033333335,3.1253834,1.0,0.405,3,-0.033333335
0.033333335,3.1970053,0.6666667,0.406,2,-0.033333335
0.041666668,3.292886,0.6666667,0.407,2,-0.041666668
0.06666667,3.3917294,0.6666667,0.408,2,-0.06666667
0.06666667,3.3538365,0.0,0.409,0,-0.06666667
0.06666667,2.241168,1.0,0.41,3,-0.06666667
0.05,2.341842,0.33333334,0.411,1,-0.05
0.033333335,1.531551,0.33333334,0.412,1,-0.033333335
0.05,1.8667978,0.6666667,0.413,2,-0.05
0.033333335,2.3494976,1.0,0.414,3,-0.033333335
0.05,2.5510504,1.0,0.415,3,-0.05
0.041666668,2.6088421,0.33333334,0.416,1,-0.041666668
0.041666668,2.09402,0.6666667,0.417,2,-0.041666668
0.05,2.0106027,0.0,0.418,0,-0.05
0.058333334,2.0553396,0.33333334,0.419,1,-0.058333334
0.058333334,2.1404052,1.0,0.42,3,-0.058333334
0.075,2.0421035,1.0,0.421,3,-0.075
0.058333334,1.7305934,0.0,0.422,0,-0.058333334
0.058333334,2.1262133,0.0,0.423,0,-0.058333334
0.058333334,1.9284873,1.0,0.424,3,-0.058333334
0.06666667,2.125386,1.0,0.425,3,-0.06666667
0.05,2.079907,0.33333334,0.426,1,-0.05
0.05,2.3738809,1.0,0.427,3,-0.05
0.041666668,2.6050646,0.0,0.428,0,-0.041666668
0.05,2.950527,0.33333334,0.429,1,-0.05
0.058333334,2.7435033,0.33333334,0.43,1,-0.058333334
0.058333334,2.0949407,0.6666667,0.431,2,-0.058333334
0.06666667,1.8620553,1.0,0.432,3,-0.06666667
0.1,1.8452662,0.0,0.433,0,-0.1
0.083333336,1.558698,0.33333334,0.434,1,-0.083333336
0.11666667,1.0173255,0.0,0.435,0,-0.11666667
0.125,0.77232295,0.6666667,0.436,2,-0.125
0.11666667,0.89989364,0.33333334,0.437,1,-0.11666667
0.125,1.0543365,1.0,0.438,3,-0.125
0.125,1.2873108,0.6666667,0.439,2,-0.125
0.108333334,1.0463009,1.0,0.44,3,-0.108333334
0.075,1.4401532,0.0,0.441,0,-0.075
0.075,1.63314,0.33333334,0.442,1,-0.075
0.075,1.5136886,1.0,0.443,3,-0.075
0.058333334,1.792015,0.6666667,0.444,2,-0.058333334
0.06666667,1.9233142,0.6666667,0.445,2,-0.06666667
0.05,2.197642,0.33333334,0.446,1,-0.05
0.041666668,1.8856136,1.0,0.447,3,-0.041666668
0.05,1.9837651,0.6666667,0.448,2,-0.05
0.058333334,1.4784021,0.0,0.449,0,-0.058333334
0.06666667,1.7066296,0.0,0.45,0,-0.06666667
0.09166667,1.7322545,0.33333334,0.451,1,-0.09166667
0.09166667,1.4081197,0.6666667,0.452,2,-0.09166667
0.09166667,1.7580017,0.6666667,0.453,2,-0.09166667
0.09166667,2.0983245,1.0,0.454,3,-0.09166667
0.1,2.090473,0.33333334,0.455,1,-0.1
0.06666667,2.7855172,0.33333334,0.456,1,-0.06666667
0.058333334,2.966912,0.33333334,0.457,1,-0.058333334
0.05,3.405667,0.0,0.458,0,-0.05
0.033333335,3.4108276,0.33333334,0.459,1,-0.033333335
0.025,3.1135507,0.6666667,0.46,2,-0.025
0.025,3.2313137,0.6666667,0.461,2,-0.025
0.041666668,2.9217436,0.6666667,0.462,2,-0.041666668
0.041666668,2.8397052,1.0,0.463,3,-0.041666668
0.05,1.698545,0.6666667,0.464,2,-0.05
0.041666668,1.5164245,0.0,0.465,0,-0.041666668
0.033333335,1.623197,0.33333334,0.466,1,-0.033333335
0.016666668,1.8449348,0.0,0.467,0,-0.016666668
0.016666668,2.1938984,0.0,0.468,0,-0.016666668
0.033333335,2.4803104,0.0,0.469,0,-0.033333335
0.025,2.449027,1.0,0.47,3,-0.025
0.025,2.907777,1.0,0.471,3,-0.025
0.008333334,3.43269,0.33333334,0.472,1,-0.008333334
0.016666668,3.8938384,0.0,0.473,0,-0.016666668
0.008333334,3.0732315,0.33333334,0.474,1,-0.008333334
0.008333334,3.0285976,0.0,0.475,0,-0.008333334
0.008333334,2.6387026,0.33333334,0.476,1,-0.008333334
0.016666668,2.2110188,0.6666667,0.477,2,-0.016666668
0.025,2.3704417,1.0,0.478,3,-0.025
0.025,2.6195352,0.6666667,0.479,2,-0.025
0.033333335,2.2230036,0.6666667,0.48,2,-0.033333335
0.058333334,1.3721435,0.0,0.481,0,-0.058333334
0.058333334,1.45121,0.6666667,0.482,2,-0.058333334
0.05,1.7644778,1.0,0.483,3,-0.05
0.033333335,2.2039077,0.0,0.484,0,-0.033333335
0.05,1.9233234,0.0,0.485,0,-0.05
0.033333335,2.0931458,0.6666667,0.486,2,-0.033333335
0.025,2.5655897,0.33333334,0.487,1,-0.025
0.025,3.2043822,1.0,0.488,3,-0.025
0.016666668,3.9976466,1.0,0.489,3,-0.016666668
0.0,3.9173474,0.6666667,0.49,2,-0.0
0.0,4.139034,0.6666667,0.491,2,-0.0
0.0,4.003875,0.6666667,0.492,2,-0.0
0.008333334,3.8040645,1.0,0.493,3,-0.008333334
0.041666668,2.578847,0.0,0.494,0,-0.041666668
0.025,2.3179,0.33333334,0.495,1,-0.025
0.033333335,2.353094,0.0,0.496,0,-0.033333335
0.025,1.8804076,0.33333334,0.497,1,-0.025
0.041666668,1.9903032,1.0,0.498,3,-0.041666668
0.058333334,1.5297952,0.33333334,0.499,1,-0.058333334
0.058333334,1.8713715,1.0,0.5,3,-0.058333334
0.041666668,2.3575103,0.33333334,0.501,1,-0.041666668
0.041666668,2.797373,1.0,0.502,3,-0.041666668
0.025,2.6615522,0.0,0.503,0,-0.025
0.041666668,2.748594,1.0,0.504,3,-0.041666668
0.025,3.1109116,1.0,0.505,3,-0.025
0.033333335,3.1000314,1.0,0.506,3,-0.033333335
0.025,3.6864073,0.6666667,0.507,2,-0.025
0.016666668,3.3664012,0.33333334,0.508,1,-0.016666668
0.025,3.5896583,0.6666667,0.509,2,-0.025
0.041666668,3.6363428,0.6666667,0.51,2,-0.041666668
0.075,3.0156434,0.6666667,0.511,2,-0.075
0.05,2.6874847,0.0,0.512,0,-0.05
0.058333334,2.8872395,0.0,0.513,0,-0.058333334
0.06666667,1.9719113,0.6666667,0.514,2,-0.06666667
0.1,1.8112036,0.6666667,0.515,2,-0.1
0.09166667,1.4106143,0.0,0.516,0,-0.09166667
0.09166667,1.1982467,0.6666667,0.517,2,-0.09166667
0.09166667,1.601931,1.0,0.518,3,-0.09166667
0.09166667,1.9167402,0.33333334,0.519,1,-0.09166667
0.09166667,2.0339212,0.6666667,0.52,2,-0.09166667
0.083333336,2.192726,0.6666667,0.521,2,-0.083333336
0.06666667,2.1894372,1.0,0.522,3,-0.06666667
0.06666667,1.7894568,0.0,0.523,0,-0.06666667
0.075,1.6044731,0.33333334,0.524,1,-0.075
0.058333334,1.5217848,1.0,0.525,3,-0.058333334
0.058333334,1.5022081,0.6666667,0.526,2,-0.058333334
0.041666668,1.7384514,0.33333334,0.527,1,-0.041666668
0.041666668,2.072741,0.33333334,0.528,1,-0.041666668
0.05,1.5735886,0.33333334,0.529,1,-0.05
0.05,1.6315079,0.6666667,0.53,2,-0.05
0.025,1.9282507,0.6666667,0.531,2,-0.025
0.041666668,1.6350129,0.6666667,0.532,2,-0.041666668
0.025,1.9600186,0.0,0.533,0,-0.025
0.041666668,2.3286781,0.33333334,0.534,1,-0.041666668
0.058333334,2.6274996,0.6666667,0.535,2,-0.058333334
0.058333334,2.347237,1.0,0.536,3,-0.058333334
0.075,2.3964064,0.33333334,0.537,1,-0.075
0.033333335,2.2622378,1.0,0.538,3,-0.033333335
0.033333335,2.5583606,1.0,0.539,3,-0.033333335
0.016666668,2.356011,0.0,0.54,0,-0.016666668
0.033333335,1.8023137,0.33333334,0.541,1,-0.033333335
0.016666668,1.7484163,0.6666667,0.542,2,-0.016666668
0.033333335,1.9304248,0.0,0.543,0,-0.033333335
0.05,2.2370806,0.33333334,0.544,1,-0.05
0.041666668,2.3817523,0.6666667,0.545,2,-0.041666668
0.05,2.7161045,0.6666667,0.546,2,-0.05
0.075,2.2793112,0.33333334,0.547,1,-0.075
0.075,2.4805624,0.33333334,0.548,1,-0.075
0.083333336,2.2199793,0.6666667,0.549,2,-0.083333336
0.1,2.1870966,0.33333334,0.55,1,-0.1
0.1,2.2165384,0.33333334,0.551,1,-0.1
0.11666667,2.096153,0.6666667,0.552,2,-0.11666667
0.13333334,2.107087,0.0,0.553,0,-0.13333334
0.13333334,1.8276385,0.0,0.554,0,-0.13333334
0.15,1.5715523,0.6666667,0.555,2,-0.15
0.13333334,1.8793436,1.0,0.556,3,-0.13333334
0.11666667,1.7102681,0.0,0.557,0,-0.11666667
0.11666667,2.0205793,0.0,0.558,0,-0.11666667
0.1,1.7750932,0.6666667,0.559,2,-0.1
0.083333336,2.0532105,0.33333334,0.56,1,-0.083333336
0.06666667,1.0212164,1.0,0.561,3,-0.06666667
0.06666667,1.1875334,0.6666667,0.562,2,-0.06666667
0.058333334,1.3200126,0.0,0.563,0,-0.058333334
0.058333334,1.396811,0.6666667,0.564,2,-0.058333334
0.058333334,1.5895393,0.6666667,0.565,2,-0.058333334
0.075,1.6423651,0.33333334,0.566,1,-0.075
0.075,1.112146,1.0,0.567,3,-0.075
0.058333334,1.3586566,1.0,0.568,3,-0.058333334
0.05,1.7482758,1.0,0.569,3,-0.05
0.041666668,2.145527,0.0,0.57,0,-0.041666668
0.05,1.8530395,1.0,0.571,3,-0.05
0.016666668,2.3829293,0.0,0.572,0,-0.016666668
0.016666668,2.912972,1.0,0.573,3,-0.016666668
0.008333334,3.3892076,1.0,0.574,3,-0.008333334
0.033333335,3.399733,0.33333334,0.575,1,-0.033333335
0.008333334,3.4375672,0.33333334,0.576,1,-0.008333334
0.025,3.6216667,0.6666667,0.577,2,-0.025
0.025,2.8406465,0.6666667,0.578,2,-0.025
0.033333335,3.2186463,0.0,0.579,0,-0.033333335
0.041666668,2.9805367,0.0,0.58,0,-0.041666668
0.058333334,2.8278472,0.33333334,0.581,1,-0.058333334
0.06666667,2.6448634,0.33333334,0.582,1,-0.06666667
0.05,2.56183,1.0,0.583,3,-0.05
0.041666668,2.405359,1.0,0.584,3,-0.041666668
0.05,1.7784464,0.6666667,0.585,2,-0.05
0.06666667,1.5562404,1.0,0.586,3,-0.06666667
0.075,1.3915733,1.0,0.587,3,-0.075
0.05,1.8047022,0.0,0.588,0,-0.05
